0,0.251709,0.434048,0.748291,0.434048,0,0,0,0,0,0
7.84006e-09,0.24988,0.431175,0.742407,0.431194,0.00158455,0.00285057,0.00539619,0.00324167,0.000732422,0.0270567
1.56801e-08,0.254025,0.432449,0.731169,0.43129,0.00256696,0.00556997,0.010774,0.0079102,0.00146484,0.0382499
2.35202e-08,0.259879,0.435463,0.722315,0.433735,0.00281674,0.0069765,0.0127922,0.0115037,0.00219727,0.0468292
3.13603e-08,0.266822,0.439078,0.713986,0.437385,0.00295329,0.00768165,0.0133086,0.0134518,0.00292969,0.0540538
3.92003e-08,0.271397,0.441411,0.707885,0.440348,0.00301714,0.00795113,0.0133063,0.0143167,0.00439453,0.0661535
4.70404e-08,0.280133,0.445771,0.698277,0.444943,0.00307002,0.00809345,0.0131486,0.014679,0.00537109,0.0730996
5.48804e-08,0.286918,0.448998,0.690196,0.448699,0.00312152,0.00813129,0.0129295,0.014791,0.00683594,0.0824067
6.27205e-08,0.292059,0.451417,0.684057,0.451478,0.00310712,0.00804096,0.0127205,0.0147807,0.00805664,0.0894074
7.05606e-08,0.298609,0.454332,0.6772,0.454451,0.00314909,0.00805667,0.0124975,0.0147074,0.00854492,0.0920542
7.84006e-08,0.301999,0.45579,0.672253,0.45654,0.00317644,0.00801487,0.0123177,0.0146506,0.0102539,0.100753
8.62407e-08,0.30783,0.458248,0.664742,0.45962,0.0032052,0.00801128,0.0120156,0.0145111,0.012207,0.109822
9.40808e-08,0.313683,0.460652,0.657685,0.462368,0.00321136,0.0079809,0.0117482,0.0143716,0.0136719,0.116139
1.01921e-07,0.319023,0.462742,0.652065,0.464493,0.00324292,0.00794372,0.0115091,0.0142117,0.0141602,0.118165
1.09761e-07,0.325812,0.465291,0.644736,0.467076,0.00328975,0.00796412,0.0112696,0.0140716,0.0148926,0.121138
1.17601e-07,0.330224,0.466937,0.639245,0.468871,0.00327236,0.00790359,0.0111453,0.0140158,0.0161133,0.125927
1.25441e-07,0.335555,0.4688,0.632123,0.471135,0.00331205,0.00792967,0.010943,0.0139327,0.0180664,0.133208
1.33281e-07,0.341107,0.470645,0.625034,0.473306,0.00337535,0.00799089,0.0107077,0.0138135,0.0197754,0.139245
