N0,4096
n,1e+17
Ge:,0.075
L:,25.7919
wPE:,2.57689e+07
a:,1.3365e-06
Ec:,1.72582e-22
Te:,166.673
lDeb:,2.10819
kap:,0.474342
dtMD,0.001
