3.31635e-07,0.647407
6.63269e-07,0.776887
9.94904e-07,0.83238
1.32654e-06,0.863209
1.65817e-06,0.882825
1.98981e-06,0.89641
2.32144e-06,0.906368
2.65308e-06,0.913986
2.98471e-06,0.919998
3.31635e-06,0.924867
3.64798e-06,0.928887
3.97962e-06,0.932266
4.31125e-06,0.935142
4.64289e-06,0.937624
4.97452e-06,0.939784
5.30615e-06,0.941681
5.63779e-06,0.943364
5.96942e-06,0.944863
6.30106e-06,0.94621
6.63269e-06,0.947424
6.96433e-06,0.948526
7.29596e-06,0.949529
7.6276e-06,0.950448
7.95923e-06,0.951291
8.29087e-06,0.952069
8.6225e-06,0.952787
8.95414e-06,0.953454
9.28577e-06,0.954073
9.6174e-06,0.95465
9.94904e-06,0.95519
1.02807e-05,0.955698
1.06123e-05,0.956169
1.09439e-05,0.956612
1.12756e-05,0.957037
1.16072e-05,0.957431
1.19388e-05,0.957803
1.22705e-05,0.958163
1.26021e-05,0.958496
1.29338e-05,0.958821
1.32654e-05,0.959122
1.3597e-05,0.959408
1.39287e-05,0.959688
1.42603e-05,0.959948
1.45919e-05,0.960197
1.49236e-05,0.960441
1.52552e-05,0.960668
1.55868e-05,0.960886
1.59185e-05,0.9611
1.62501e-05,0.961301
1.65817e-05,0.961493
1.69134e-05,0.961683
1.7245e-05,0.961861
1.75766e-05,0.962032
1.79083e-05,0.962202
1.82399e-05,0.962361
1.85715e-05,0.962514
1.89032e-05,0.962666
1.92348e-05,0.962809
1.95664e-05,0.962947
1.98981e-05,0.963085
2.02297e-05,0.963214
2.05613e-05,0.963338
2.0893e-05,0.963464
2.12246e-05,0.963581
2.15563e-05,0.963699
2.18879e-05,0.963809
2.22195e-05,0.963915
2.25512e-05,0.964023
2.28828e-05,0.964124
2.32144e-05,0.964221
2.35461e-05,0.96432
2.38777e-05,0.964412
2.42093e-05,0.964502
2.4541e-05,0.964593
2.48726e-05,0.964678
2.52042e-05,0.964761
2.55359e-05,0.964846
2.58675e-05,0.964924
2.61991e-05,0.965001
2.65308e-05,0.965079
2.68624e-05,0.965152
2.7194e-05,0.965223
2.75257e-05,0.965295
2.78573e-05,0.965363
2.81889e-05,0.965429
2.85206e-05,0.965497
2.88522e-05,0.96556
2.91838e-05,0.965621
2.95155e-05,0.965685
2.98471e-05,0.965744
3.01788e-05,0.965804
3.05104e-05,0.965861
3.0842e-05,0.965916
3.11737e-05,0.965973
3.15053e-05,0.966025
3.18369e-05,0.966077
3.21686e-05,0.966131
3.25002e-05,0.96618
3.28318e-05,0.966229
3.31635e-05,0.966279
3.34951e-05,0.966326
3.38267e-05,0.966371
3.41584e-05,0.966419
3.449e-05,0.966463
3.48216e-05,0.966506
3.51533e-05,0.966551
3.54849e-05,0.966593
3.58165e-05,0.966633
3.61482e-05,0.966676
3.64798e-05,0.966715
3.68114e-05,0.966754
3.71431e-05,0.966794
3.74747e-05,0.966831
3.78064e-05,0.96687
3.8138e-05,0.966906
3.84696e-05,0.966941
3.88013e-05,0.966978
3.91329e-05,0.967012
3.94645e-05,0.967046
3.97962e-05,0.967081
4.01278e-05,0.967113
4.04594e-05,0.967145
4.07911e-05,0.967179
4.11227e-05,0.96721
4.14543e-05,0.96724
4.1786e-05,0.967272
4.21176e-05,0.967301
4.24492e-05,0.96733
4.27809e-05,0.967361
4.31125e-05,0.967389
4.34441e-05,0.967416
4.37758e-05,0.967446
4.41074e-05,0.967472
4.4439e-05,0.967499
4.47707e-05,0.967527
4.51023e-05,0.967552
4.54339e-05,0.967577
4.57656e-05,0.967604
4.60972e-05,0.967629
4.64289e-05,0.967655
4.67605e-05,0.967678
4.70921e-05,0.967702
4.74238e-05,0.967727
4.77554e-05,0.96775
4.8087e-05,0.967772
4.84187e-05,0.967796
4.87503e-05,0.967818
4.90819e-05,0.967839
4.94136e-05,0.967862
4.97452e-05,0.967883
5.00768e-05,0.967904
5.04085e-05,0.967926
5.07401e-05,0.967946
5.10717e-05,0.967966
5.14034e-05,0.967988
5.1735e-05,0.968007
5.20666e-05,0.968026
5.23983e-05,0.968047
5.27299e-05,0.968065
5.30615e-05,0.968084
5.33932e-05,0.968103
5.37248e-05,0.968121
5.40564e-05,0.968139
5.43881e-05,0.968158
5.47197e-05,0.968175
5.50514e-05,0.968194
5.5383e-05,0.968211
5.57146e-05,0.968228
5.60463e-05,0.968246
5.63779e-05,0.968262
5.67095e-05,0.968278
5.70412e-05,0.968295
5.73728e-05,0.968311
5.77044e-05,0.968327
5.80361e-05,0.968343
5.83677e-05,0.968359
5.86993e-05,0.968374
5.9031e-05,0.96839
5.93626e-05,0.968404
5.96942e-05,0.968419
6.00259e-05,0.968435
6.03575e-05,0.968449
6.06891e-05,0.968463
6.10208e-05,0.968478
6.13524e-05,0.968492
