0,0,0.000244141,0.000244141,0,0.000488281,0.000244141,0.000976562,0.00170898,0.00146484,0.0012207,0.00170898,0.00292969,0.00244141,0.00537109,0.00634766,0.00561523,0.00805664,0.00610352,0.00634766,0.00854492,0.00927734,0.00756836,0.00976562,0.00927734,0.0109863,0.0136719,0.0107422,0.010498,0.0100098,0.010498,0.00830078,0.00585938,0.00488281,0.00708008,0.00683594,0.00634766,0.00634766,0.00488281,0.00317383,0.00317383,0.00244141,0.00195312,0.00170898,0.0012207,0.000244141,0.000732422,0.000244141,0.000488281,0.000244141,0.000244141,0
0,0.000244141,0.000244141,0.000976562,0.000244141,0.0012207,0.00146484,0.00170898,0.00170898,0.00366211,0.00708008,0.00683594,0.00976562,0.0124512,0.012207,0.0144043,0.0170898,0.0187988,0.0246582,0.026123,0.0256348,0.0327148,0.0285645,0.036377,0.0332031,0.0415039,0.0368652,0.0332031,0.0349121,0.0356445,0.0388184,0.0339355,0.0239258,0.0275879,0.0251465,0.0222168,0.0202637,0.0146484,0.0131836,0.0109863,0.00952148,0.00927734,0.00512695,0.00390625,0.00244141,0.00219727,0.00170898,0.00244141,0.000244141,0.000732422,0.000976562,0.000732422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.84006e-09,0,0.000242724,0.00024268,0,0.000485125,0.000242478,0.000727319,0.00193908,0.00145409,0.00121152,0.00169592,0.00314911,0.00217995,0.00581288,0.00581267,0.00532821,0.0084768,0.00532847,0.00629767,0.00896283,0.00848088,0.00896805,0.0092088,0.00969666,0.0109092,0.0128515,0.0116416,0.0101903,0.00994903,0.0104371,0.00849767,0.00558569,0.00485854,0.00729005,0.00680614,0.00680814,0.00583728,0.00486579,0.00340705,0.00267763,0.00267827,0.00194844,0.00170534,0.00121837,0.000243727,0.000731286,0.000243826,0.000487747,0.000243902,0.000243953,0
7.84006e-09,0.000243515,0.000243416,0.000973426,0.000243326,0.00121607,0.00145892,0.00170152,0.00170104,0.00364482,0.00728583,0.00631254,0.010437,0.0118903,0.0123724,0.0140675,0.0172162,0.0186685,0.0247241,0.0256877,0.0264106,0.0310102,0.0278576,0.0363336,0.0329397,0.0409309,0.0368131,0.0334229,0.0336663,0.0358484,0.0394852,0.0322216,0.0242299,0.0268993,0.0252076,0.0210912,0.0203687,0.0152796,0.01213,0.0118899,0.00898094,0.00946882,0.00510022,0.00388695,0.00242996,0.0021877,0.00170206,0.00243231,0.000243287,0.000730009,0.000973745,0.000730458
7.84006e-09,0,1.41614e-06,1.46077e-06,0,3.15654e-06,1.66275e-06,5.10301e-06,1.40407e-05,1.07501e-05,9.17818e-06,1.30605e-05,2.4717e-05,1.73125e-05,4.64952e-05,4.67058e-05,4.28846e-05,6.81213e-05,4.26272e-05,4.99837e-05,7.03781e-05,6.40419e-05,6.51483e-05,6.85479e-05,6.89686e-05,7.71426e-05,8.79634e-05,7.71435e-05,6.35803e-05,6.07392e-05,6.09225e-05,4.72499e-05,2.95469e-05,2.42729e-05,3.41678e-05,2.97927e-05,2.77933e-05,2.20941e-05,1.70232e-05,1.09233e-05,7.91451e-06,7.28127e-06,4.68122e-06,3.64418e-06,2.33722e-06,4.13584e-07,1.13588e-06,3.1415e-07,5.34154e-07,2.38272e-07,1.87227e-07,0
7.84006e-09,6.25961e-07,7.25024e-07,3.13671e-06,8.14146e-07,4.62872e-06,5.92719e-06,7.46363e-06,7.94606e-06,1.72869e-05,3.83901e-05,3.5119e-05,6.10333e-05,7.26062e-05,7.8789e-05,9.26426e-05,0.000117756,0.000130298,0.000178267,0.000191203,0.000200722,0.000239834,0.000218575,0.000287539,0.000263468,0.000328896,0.000296307,0.000268529,0.000269226,0.000284411,0.000309722,0.00024913,0.000184188,0.000200275,0.000183055,0.000149014,0.000139141,0.000101238,7.70278e-05,7.2963e-05,5.22671e-05,5.26683e-05,2.67355e-05,1.93032e-05,1.14448e-05,9.56748e-06,6.921e-06,9.10041e-06,8.53791e-07,2.41315e-06,2.81705e-06,1.96411e-06
7.84006e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56801e-08,0,0.000242852,0.000242655,0,0.000484125,0.000241528,0.000723866,0.00192718,0.0014437,0.00120135,0.00168001,0.00287634,0.00239488,0.00526573,0.00622577,0.00478465,0.00885746,0.00574718,0.00696063,0.00887467,0.00936524,0.00913986,0.00914554,0.00963675,0.0110969,0.0123221,0.0128256,0.00993222,0.0106742,0.00971503,0.00899456,0.00608348,0.00487043,0.00755447,0.00633892,0.00682893,0.00634294,0.0048798,0.00341607,0.00268404,0.00268392,0.00219569,0.00146362,0.00121958,0.000243894,0.000731644,0.000243866,0.000487725,0.000243866,0.000243882,0
1.56801e-08,0.000243982,0.000244005,0.00122002,0,0.00121976,0.00146339,0.00170662,0.0017058,0.0038957,0.00705647,0.00607759,0.0106849,0.011886,0.0128405,0.0140349,0.0171512,0.0176092,0.024086,0.0254962,0.0254699,0.0307118,0.0268502,0.0356837,0.0323132,0.0406747,0.0363632,0.0325596,0.0335217,0.0349714,0.0381279,0.0323944,0.0235406,0.0271789,0.0236045,0.0221962,0.019327,0.0164492,0.0113881,0.0118838,0.00922896,0.00899474,0.00535361,0.00414007,0.00243684,0.00170664,0.00195113,0.00243962,0.000487994,0.000488006,0.000976006,0.000731972
1.56801e-08,0,1.28856e-06,1.48605e-06,0,4.15648e-06,2.61214e-06,8.55621e-06,2.59499e-05,2.11454e-05,1.93523e-05,2.89713e-05,5.33479e-05,4.65247e-05,0.00010536,0.000121884,9.81658e-05,0.000175741,0.000112191,0.000119444,0.000158536,0.000156247,0.000137481,0.000131807,0.000128874,0.000133599,0.000129081,0.000113818,7.75453e-05,6.79908e-05,5.05947e-05,3.86389e-05,2.0033e-05,1.23796e-05,1.38867e-05,8.73559e-06,7.00252e-06,4.7114e-06,3.01087e-06,1.90113e-06,1.51141e-06,1.62572e-06,1.57799e-06,1.21966e-06,1.12254e-06,2.4678e-07,7.77535e-07,2.7464e-07,5.5599e-07,2.74931e-07,2.58353e-07,0
1.56801e-08,1.59005e-07,1.35849e-07,6.83731e-07,0,9.41052e-07,1.4489e-06,2.36804e-06,3.18812e-06,1.05516e-05,2.36073e-05,2.59218e-05,5.72928e-05,7.68819e-05,9.89375e-05,0.000125296,0.000182767,0.000213058,0.000328078,0.000382682,0.000409003,0.000538229,0.000493534,0.000693233,0.000645817,0.00082917,0.000746154,0.000643477,0.000658015,0.000673123,0.000690442,0.000564606,0.000385156,0.000408945,0.000321292,0.000264783,0.000204251,0.000152391,8.6488e-05,7.91377e-05,4.83822e-05,3.84674e-05,1.74817e-05,1.03219e-05,4.56959e-06,2.34853e-06,1.99048e-06,1.78697e-06,2.87557e-07,2.74936e-07,5.56638e-07,4.49439e-07
1.56801e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35202e-08,0,0.000243606,0.000243494,0,0.000485967,0.000242237,0.000725636,0.00192917,0.00144335,0.000959057,0.00167351,0.00262469,0.00262046,0.00545623,0.00569203,0.0054532,0.0087843,0.00617542,0.00714183,0.00858423,0.00957851,0.00959083,0.00913646,0.00940557,0.011367,0.0130895,0.0133514,0.00996831,0.0121723,0.0104725,0.00901669,0.00609203,0.00536179,0.0077973,0.00560418,0.00706562,0.00633419,0.00487313,0.0036554,0.00268116,0.00292552,0.00219486,0.0014636,0.00121986,0.000244005,0.000732054,0.000244026,0.000488036,0.000244009,0.000243987,0
2.35202e-08,0.000243825,0.000243737,0.00121844,0,0.00121819,0.00146185,0.00170565,0.00170583,0.00389957,0.00657946,0.00657971,0.011205,0.0114407,0.0131297,0.0136002,0.0172063,0.0169227,0.0238688,0.0262091,0.0249247,0.0298741,0.0264549,0.0351774,0.0327548,0.0395949,0.0350654,0.0324887,0.0322795,0.0335183,0.037191,0.0324927,0.0246827,0.0264425,0.0226631,0.0227244,0.0191471,0.0167527,0.011673,0.0114406,0.00925726,0.00828545,0.00536192,0.00438687,0.00194952,0.00243666,0.00194912,0.00219276,0.000487332,0.00048736,0.000975022,0.000975251
