23.8261,4.65675,25.7142,-0.963246,-0.77679,0.514079
12.4141,24.2008,22.5285,0.117967,0.302928,0.912712
8.70794,22.0656,24.8614,0.395373,-1.78544,-0.245253
1.23592,13.8007,25.0045,-1.17207,0.731358,0.19498
2.81586,23.0714,6.95286,0.550153,-0.0275983,1.04678
3.7577,6.27116,17.4669,0.897649,-1.40904,0.533765
20.1496,3.9872,8.01555,-0.136409,0.222128,0.779534
25.1685,5.99039,22.9405,-0.925834,-0.240925,0.522217
1.96265,2.26393,23.8758,1.52182,0.769445,0.979973
16.7529,23.2518,6.98415,-0.0568514,1.28414,-0.539746
10.6433,9.34786,23.0368,0.664392,0.865025,-0.063861
4.39391,24.8154,24.4854,0.361452,-0.398978,0.881752
12.5898,1.62889,1.39023,-0.981415,0.0856481,0.230361
24.5971,17.0249,12.7964,-0.642351,-0.996211,-0.0958716
0.569419,11.0397,17.8104,0.52986,0.706154,1.44328
21.1679,12.5712,2.005,-1.50156,-0.0799693,-0.0399518
14.24,22.3989,2.57057,1.43187,-0.265988,0.397661
7.14483,1.95193,3.89345,0.929713,-1.03784,1.28751
25.1073,4.19945,12.6073,-0.120093,-0.374945,1.33426
11.9573,7.63628,24.8297,0.276554,-1.41067,0.0859188
24.1642,2.80558,19.7438,-0.461147,-1.23994,0.764362
1.26824,4.20118,11.9986,-0.851126,1.76086,-1.02642
5.97044,18.5573,16.9288,-1.2992,-2.75676,0.297999
1.36609,3.24724,1.49487,0.638783,-0.771892,1.17789
21.8835,1.52241,19.8751,-1.16469,-0.862094,-0.575324
20.9372,14.8466,14.569,1.02946,-0.196092,-0.330403
1.36987,2.91468,18.7396,1.2035,-1.37104,1.79273
23.3243,10.7706,13.8942,0.0521502,0.376257,-0.50006
5.77153,6.437,13.8769,-0.877421,-0.166489,0.218568
15.2184,10.7284,15.5512,0.700557,0.904866,-0.772975
22.3135,21.7856,25.3661,0.268058,-0.401575,0.174415
4.83445,10.1754,11.5371,-1.87968,0.0789998,-1.12599
13.2101,23.3504,1.6075,-0.608371,0.554582,-0.727607
22.9863,2.12607,3.45852,1.55681,-2.58428,-0.526732
19.4969,6.51269,18.2861,-1.23855,0.830715,1.87515
3.61319,4.08499,15.3629,0.168,-0.343987,-0.792505
1.0682,2.43462,6.56818,-0.939981,-2.74093,0.270605
18.6155,4.34426,12.9161,-1.52656,-0.328432,-0.284965
4.52492,23.8975,4.93705,-1.67412,-0.348526,-0.243482
1.32801,20.0619,9.27186,0.760961,0.0628092,-1.28943
0.679447,4.21154,23.664,0.92434,-0.594908,1.73499
8.38431,2.22063,9.61364,0.581859,0.72089,-0.602886
8.24064,2.51301,10.5727,0.306427,-0.208895,-0.134819
25.6784,5.55923,2.1315,-1.27782,1.26359,0.804486
11.434,3.50729,25.435,-0.717243,-0.993337,1.83439
3.6813,5.61576,0.325508,-0.275243,1.08363,-0.241967
12.8131,7.48337,7.02231,1.63748,0.382721,1.35601
9.94062,5.23392,0.702747,0.409651,-0.645404,0.317444
21.2242,1.12367,1.43726,-0.758768,-0.324635,0.373375
2.09726,7.6475,18.2679,1.73615,1.03184,0.468221
20.4353,13.0834,7.71188,-0.0170636,0.990244,1.57746
16.3287,6.47646,5.80917,0.518007,0.125,0.711746
13.5927,11.4528,25.3586,0.731229,-0.858782,0.394448
3.66309,12.2953,8.92957,-0.315329,0.702607,-0.0261553
22.1255,22.1068,19.2674,0.972426,-1.66321,0.643701
22.6625,7.00363,21.8874,-0.53037,1.49356,0.821285
24.0393,3.43462,7.6883,-1.30804,-0.454774,0.0590022
16.8012,20.5455,19.6993,-0.672508,0.255119,-0.590658
12.0028,15.5515,12.7742,-0.906335,0.146885,-2.03337
24.2023,5.26144,2.20989,0.47047,-0.245466,-0.855176
22.6232,13.2665,13.696,-0.158934,-0.807888,-0.372357
11.0293,25.271,20.2106,-1.51614,1.60656,-1.25573
5.33607,6.6924,3.43142,0.869977,-0.537984,1.03026
20.1984,5.14472,16.3267,0.549596,1.02757,-0.0175365
0.650527,9.75215,19.4267,0.00611805,2.57217,-0.337142
1.33813,3.81051,23.6617,-0.0811579,-0.0236662,-2.08106
8.94039,7.39681,5.68571,-0.950059,1.06222,0.0650611
16.7025,8.70935,4.32293,0.0940508,-0.203358,0.833588
21.5367,9.33888,14.4803,-0.235145,-1.21304,0.487455
3.13988,20.1523,1.91827,-0.960344,-0.203201,0.945871
16.855,12.2927,2.85028,-0.422459,-0.759141,0.564283
24.4375,12.5172,5.29856,0.0390363,-0.242704,-0.958291
1.33996,18.8854,19.1005,-0.518826,1.14283,0.0127494
12.6835,5.00831,18.8503,0.0693792,-2.80662,-0.951446
11.4175,7.16657,10.715,0.410103,-0.0939148,0.828794
24.3814,8.39989,16.3707,-0.513606,1.88722,-1.07016
3.72602,9.18568,14.8942,-0.628539,0.97383,0.0509053
2.02196,11.9787,16.3927,0.764573,1.83438,-0.0961474
9.35291,24.9642,2.90347,0.868695,-0.497743,1.17102
12.6995,17.4282,20.8608,-0.0276747,-2.02338,-0.733775
23.0741,10.2687,24.8548,-1.902,-0.730491,0.531569
0.000378963,22.4889,1.81155,0.912919,0.541055,1.29533
8.87983,12.7666,11.126,0.351621,1.77477,-0.58724
8.69092,23.7862,24.42,-1.10949,0.381477,0.108242
11.8776,8.48948,20.2205,2.21336,0.188337,-0.00886132
12.9899,18.683,11.6961,0.119336,-0.825705,0.18471
11.4219,1.2728,16.6079,-0.80177,-1.74778,1.22047
24.3885,17.8624,11.7123,-1.14201,-2.47537,-0.450661
16.1311,8.6388,15.6488,0.411714,-0.559251,-0.0787322
23.9503,16.1784,7.8068,-0.931625,0.980894,-0.429062
24.9696,17.1764,1.90967,-0.667326,0.648571,-1.25449
18.8054,4.7733,6.55389,-1.16728,-0.460866,-0.956839
9.44127,9.65366,12.8148,0.207236,1.00376,-1.07709
11.3508,8.00893,8.55117,0.956749,0.912048,-0.111396
1.89454,4.47119,0.4635,-0.360438,-0.741146,-0.484811
10.6019,17.4018,2.05614,-0.27948,-0.624591,2.86443
10.9862,13.2954,4.10011,0.0534059,-0.508344,1.18074
0.426445,3.57694,22.1993,-0.583001,0.321209,-1.2523
9.65139,8.8992,6.72894,0.824788,-0.400169,0.372971
1.26595,11.5169,20.6214,-0.543671,-0.242672,-0.609407
20.9605,17.1332,17.8518,1.18589,-0.368861,-0.564636
6.32928,10.0301,17.8235,0.0648201,0.282037,-0.516675
24.6013,22.9955,13.9746,0.557298,0.397111,-0.657181
12.6627,13.4021,12.554,-0.170825,0.358252,0.282999
0.780119,10.7167,20.2042,0.964041,0.169183,0.191477
6.67489,22.4426,23.5482,0.0260156,-1.17034,0.560213
8.57902,5.42742,17.0626,0.0106142,1.5354,0.0827413
7.07516,11.7779,9.86909,0.531534,-0.25347,-1.31888
15.067,11.6636,21.5998,1.32258,0.0415351,0.0255027
20.4799,17.2508,0.606588,-1.78232,0.816698,-1.14485
12.3971,5.62331,9.44166,0.0109863,-0.0674366,-0.248618
25.4209,14.5627,1.64259,0.805895,-0.824083,-0.567296
18.311,25.6411,22.7357,1.68629,-0.953885,-0.340121
24.0609,2.06481,16.7421,0.833521,1.01799,0.382857
19.2013,15.7276,1.21763,0.380251,-0.221926,1.35392
0.743627,11.8479,9.12662,-1.41619,-0.0289452,1.45858
3.88377,0.878499,13.4685,-0.025449,1.43719,0.443665
13.583,11.4655,4.62011,0.941707,2.37491,0.0436921
