0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.935303,0.0334473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65817e-07,0.000244141,0,0,0,0.000244141,0,0.000488281,0,0,0.000488281,0.000488281,0.000488281,0.000244141,0.000244141,0.000976562,0.000732422,0.000732422,0.00292969,0.0065918,0.00634766,0.00878906,0.0166016,0.0419922,0.09375,0.188232,0.259766,0.189453,0.0974121,0.0339355,0.0153809,0.0119629,0.0065918,0.00488281,0.00244141,0.00170898,0.0012207,0.000244141,0.000244141,0.000976562,0.000244141,0.000488281,0.000244141,0,0.000244141,0.000244141,0.000244141,0,0.000488281,0,0,0
3.31635e-07,0,0,0.000244141,0.000244141,0,0.000244141,0.000244141,0.000244141,0.000488281,0.0012207,0.000244141,0.000488281,0.000732422,0.00170898,0.00415039,0.00488281,0.00610352,0.00585938,0.010498,0.020752,0.0285645,0.0446777,0.074707,0.0925293,0.129883,0.13623,0.130371,0.102783,0.0759277,0.0427246,0.0266113,0.0144043,0.00976562,0.0100098,0.00488281,0.00610352,0.00366211,0.0012207,0.00146484,0.000732422,0.0012207,0.000244141,0,0.000244141,0.000244141,0.000244141,0.000244141,0.000244141,0,0.000488281,0
4.97452e-07,0.000244141,0.000244141,0.000244141,0,0.000488281,0.000244141,0,0.000488281,0.000488281,0.0012207,0.000976562,0.00244141,0.00219727,0.00390625,0.00610352,0.00708008,0.00854492,0.0161133,0.0219727,0.0263672,0.045166,0.0551758,0.065918,0.0861816,0.0981445,0.0957031,0.098877,0.0876465,0.0717773,0.0588379,0.0397949,0.0285645,0.0163574,0.0136719,0.0119629,0.00585938,0.00537109,0.00341797,0.00512695,0.00219727,0.000976562,0.000732422,0.000244141,0.000732422,0,0,0.000244141,0.000244141,0,0.000244141,0.000488281
6.63269e-07,0,0.000488281,0,0.000732422,0,0,0.000244141,0.000488281,0.00170898,0.0012207,0.00219727,0.00268555,0.00439453,0.00439453,0.00878906,0.0100098,0.0141602,0.0222168,0.0270996,0.0368652,0.0446777,0.0576172,0.0625,0.072998,0.0812988,0.0800781,0.0795898,0.0756836,0.0700684,0.0581055,0.0471191,0.0332031,0.0270996,0.0180664,0.0163574,0.00927734,0.00683594,0.00585938,0.00390625,0.00366211,0.00219727,0.00170898,0.000488281,0.000976562,0.000488281,0,0,0.000244141,0.000244141,0,0.000488281
8.29087e-07,0.000244141,0.000244141,0.000244141,0.000244141,0.000244141,0.000244141,0.000488281,0.000976562,0.00146484,0.00146484,0.00244141,0.00390625,0.00439453,0.00830078,0.00805664,0.0151367,0.0180664,0.0224609,0.0351562,0.036377,0.0483398,0.0532227,0.0612793,0.0649414,0.0734863,0.0690918,0.0717773,0.0695801,0.0654297,0.0541992,0.0517578,0.0390625,0.0280762,0.0229492,0.0209961,0.0112305,0.00854492,0.00683594,0.00561523,0.00219727,0.00341797,0.00268555,0.000732422,0.000244141,0.0012207,0.000488281,0,0.000244141,0.000244141,0,0.000488281
9.94904e-07,0.000244141,0.000244141,0,0.000488281,0.000244141,0,0.0012207,0.0012207,0.000732422,0.00244141,0.00219727,0.00561523,0.00537109,0.00878906,0.0090332,0.0178223,0.0192871,0.0268555,0.0351562,0.0373535,0.0517578,0.0515137,0.0588379,0.0568848,0.0690918,0.0632324,0.0673828,0.0651855,0.0664062,0.0576172,0.0456543,0.0424805,0.0310059,0.0258789,0.0185547,0.0170898,0.00756836,0.00708008,0.00708008,0.00366211,0.00317383,0.00244141,0.0012207,0.000732422,0.0012207,0.000244141,0.000244141,0.000244141,0.000244141,0.000488281,0
1.16072e-06,0.000244141,0.000244141,0,0.000244141,0,0.000976562,0.000244141,0.0012207,0.000488281,0.00341797,0.00219727,0.00488281,0.00512695,0.00830078,0.013916,0.0131836,0.0236816,0.0256348,0.0366211,0.0402832,0.0473633,0.0549316,0.0585938,0.0544434,0.065918,0.0617676,0.0644531,0.0673828,0.0612793,0.0610352,0.0476074,0.0424805,0.0285645,0.0263672,0.020752,0.0168457,0.00952148,0.00732422,0.00634766,0.00415039,0.00366211,0.00219727,0.0012207,0.0012207,0.000732422,0.000244141,0.000244141,0.000244141,0,0.000488281,0.000488281
1.32654e-06,0,0,0.000244141,0.000488281,0.000244141,0.000244141,0.000732422,0,0.00170898,0.00268555,0.00292969,0.00317383,0.00415039,0.00952148,0.0148926,0.0126953,0.0231934,0.0251465,0.0371094,0.0380859,0.0480957,0.0566406,0.0559082,0.0588379,0.0629883,0.0625,0.0651855,0.0717773,0.0617676,0.0625,0.0500488,0.0349121,0.0327148,0.0246582,0.0202637,0.0153809,0.0112305,0.00683594,0.00488281,0.00366211,0.00390625,0.00219727,0.00170898,0.000244141,0.000976562,0.000244141,0,0.000488281,0.000488281,0.000244141,0
1.49236e-06,0,0,0,0.000488281,0.000244141,0,0.000732422,0.000488281,0.000732422,0.00195312,0.00366211,0.00268555,0.00463867,0.00683594,0.0131836,0.0117188,0.0217285,0.0270996,0.0349121,0.0375977,0.0463867,0.0581055,0.0563965,0.0600586,0.0683594,0.0671387,0.0695801,0.0693359,0.0668945,0.0598145,0.0500488,0.0368652,0.027832,0.0266113,0.0214844,0.0129395,0.00976562,0.00537109,0.00488281,0.00341797,0.00268555,0.0012207,0.00195312,0.000976562,0.000732422,0,0.000244141,0.000244141,0,0.000244141,0.000244141
