0,0.239746,0.426981,0.760254,0.426981,0,0,0,0,0,0
7.84006e-09,0.239462,0.425051,0.753074,0.424932,0.0015052,0.00279824,0.00547112,0.00320111,0.000488281,0.0220944
1.56801e-08,0.242896,0.426043,0.742718,0.424699,0.00246557,0.00548497,0.0109444,0.00784876,0.000976562,0.0312386
2.35202e-08,0.250671,0.430335,0.731757,0.42867,0.00274665,0.00687601,0.0128716,0.0114378,0.00195312,0.0441564
3.13603e-08,0.255939,0.433236,0.724435,0.432058,0.00285034,0.00749381,0.0133576,0.0133761,0.00341797,0.0583705
3.92003e-08,0.262258,0.436708,0.716751,0.435864,0.00287903,0.0077267,0.0134738,0.0142882,0.00463867,0.0679579
4.70404e-08,0.271025,0.441346,0.706912,0.440822,0.00290029,0.00776321,0.0133031,0.0146845,0.00585938,0.0763313
5.48804e-08,0.279956,0.445755,0.696675,0.445775,0.00300298,0.00787081,0.0130416,0.0148297,0.00732422,0.0852781
6.27205e-08,0.287933,0.449519,0.688373,0.449611,0.00308225,0.00794232,0.0127987,0.0148421,0.0078125,0.0880532
7.05606e-08,0.293516,0.452076,0.681515,0.452661,0.00311496,0.00797156,0.0125767,0.0147872,0.00927734,0.0958828
7.84006e-08,0.299638,0.454842,0.674874,0.455475,0.00309604,0.00785126,0.0123821,0.0147014,0.0100098,0.099559
8.62407e-08,0.303769,0.456618,0.669995,0.457579,0.00311555,0.00782786,0.012134,0.0145801,0.0109863,0.104251
9.40808e-08,0.310331,0.45935,0.663165,0.46032,0.00314601,0.00782323,0.0118836,0.0144395,0.0114746,0.106516
1.01921e-07,0.314442,0.460985,0.658216,0.46223,0.00318492,0.00784281,0.0117062,0.0143567,0.0124512,0.110902
1.09761e-07,0.319056,0.462789,0.652526,0.464315,0.00320949,0.00783077,0.0115363,0.0142653,0.0136719,0.116139
1.17601e-07,0.324454,0.464892,0.645867,0.466633,0.00318224,0.00774818,0.0113596,0.0141803,0.0151367,0.122112
1.25441e-07,0.330313,0.46706,0.639699,0.468703,0.00318264,0.00762407,0.01118,0.0141211,0.015625,0.124035
1.33281e-07,0.334967,0.46874,0.635005,0.47027,0.00316752,0.00752684,0.0109912,0.0140353,0.0158691,0.124984
1.41121e-07,0.341511,0.470943,0.62784,0.472432,0.00321589,0.00755974,0.0108314,0.0139611,0.0166016,0.127789
1.48961e-07,0.345863,0.472342,0.623423,0.473831,0.0032576,0.00755817,0.0106098,0.0138267,0.0168457,0.128709
1.56801e-07,0.35071,0.473858,0.616758,0.47569,0.00329409,0.00756955,0.0104392,0.0137341,0.0187988,0.135831
1.64641e-07,0.35514,0.475267,0.612098,0.477035,0.00325835,0.00743491,0.0102164,0.0135881,0.0192871,0.137549
1.72481e-07,0.360285,0.476821,0.605466,0.478751,0.00324058,0.00730035,0.0100123,0.0134898,0.0209961,0.143389
1.80321e-07,0.363685,0.477786,0.601208,0.479806,0.00325794,0.00726861,0.00987574,0.0133614,0.0219727,0.146612
1.88162e-07,0.368543,0.47912,0.595254,0.481174,0.00328322,0.00728942,0.00972683,0.0133036,0.0231934,0.150536
1.96002e-07,0.373154,0.480332,0.590139,0.482414,0.00331126,0.0072855,0.00947002,0.0131046,0.0239258,0.152837
2.03842e-07,0.374611,0.480707,0.587788,0.482936,0.00331852,0.00726219,0.00938029,0.0130185,0.0249023,0.155847
2.11682e-07,0.37707,0.481358,0.584471,0.483628,0.00330136,0.00718231,0.00927928,0.0129304,0.0258789,0.158793
2.19522e-07,0.379511,0.481974,0.581694,0.484257,0.00330179,0.00712322,0.0091264,0.0128312,0.0263672,0.160244
2.27362e-07,0.384887,0.483291,0.575943,0.4853,0.00329646,0.00707161,0.00901753,0.0127434,0.0268555,0.161681
2.35202e-07,0.392404,0.484969,0.568,0.48659,0.00334749,0.00708912,0.00890417,0.0126895,0.0273438,0.163103
2.43042e-07,0.397707,0.486046,0.56274,0.487408,0.00341613,0.00716688,0.00879304,0.0126556,0.0273438,0.163103
2.50882e-07,0.39965,0.48644,0.560377,0.487785,0.00342653,0.00712498,0.00871431,0.0126301,0.027832,0.164511
2.58722e-07,0.403572,0.487248,0.555887,0.488466,0.00341029,0.00707075,0.00856648,0.0125282,0.0285645,0.166599
2.66562e-07,0.410857,0.488593,0.547624,0.489617,0.00345012,0.00706442,0.00828463,0.0122598,0.0297852,0.170015
2.74402e-07,0.415425,0.489335,0.542858,0.490173,0.00351988,0.00711108,0.0081675,0.0121956,0.0300293,0.170689
2.82242e-07,0.415904,0.489407,0.541197,0.490363,0.00352977,0.00712088,0.00811989,0.0121583,0.03125,0.174014
2.90082e-07,0.419533,0.489985,0.537128,0.490768,0.00356284,0.00718627,0.00803839,0.0120966,0.0317383,0.175324
2.97922e-07,0.422191,0.490387,0.533533,0.491092,0.00359036,0.00724641,0.00797133,0.0120468,0.0327148,0.177911
3.05762e-07,0.423888,0.490642,0.531435,0.491329,0.0036025,0.00728582,0.00787141,0.0119609,0.0332031,0.179188
3.13603e-07,0.426065,0.490955,0.528355,0.491609,0.00362264,0.00731829,0.00777796,0.0118964,0.0341797,0.181713
3.21443e-07,0.429739,0.491505,0.523639,0.492021,0.00361111,0.00726339,0.00761053,0.0117046,0.0354004,0.184812
3.29283e-07,0.430967,0.491686,0.521768,0.492187,0.00360283,0.00720067,0.00752862,0.0116101,0.0361328,0.186643
3.37123e-07,0.434638,0.492196,0.517789,0.492513,0.00359399,0.00710882,0.00735774,0.0113992,0.0366211,0.187853
3.44963e-07,0.434632,0.492188,0.517308,0.492537,0.00360063,0.00708646,0.00735011,0.0113701,0.0371094,0.189053
3.52803e-07,0.437291,0.492507,0.514192,0.492693,0.00362737,0.00713651,0.00729286,0.011328,0.0375977,0.190244
3.60643e-07,0.440179,0.492826,0.510587,0.492841,0.00366861,0.00723112,0.00723502,0.0113054,0.0383301,0.192015
3.68483e-07,0.443053,0.493111,0.507038,0.493015,0.0037248,0.00730156,0.00712225,0.0112061,0.0390625,0.193767
3.76323e-07,0.444243,0.493219,0.504674,0.493119,0.0037548,0.00739373,0.00704482,0.0111364,0.0402832,0.196647
3.84163e-07,0.446417,0.493437,0.5018,0.493193,0.00377799,0.00744178,0.00698883,0.0110928,0.0410156,0.198351
3.92003e-07,0.448388,0.493664,0.499207,0.493285,0.00376019,0.00741397,0.00689696,0.0110062,0.041748,0.200037
3.99843e-07,0.44915,0.493772,0.498054,0.493348,0.0037308,0.00734637,0.00682911,0.0109221,0.0422363,0.201152
4.07683e-07,0.449871,0.493834,0.497096,0.493362,0.00374227,0.0073488,0.00681019,0.0108877,0.0424805,0.201707
4.15523e-07,0.450366,0.493891,0.495415,0.493376,0.00373525,0.00732038,0.00678202,0.0108567,0.0437012,0.204454
4.23363e-07,0.454014,0.49423,0.491287,0.493343,0.00374946,0.00730881,0.00676011,0.010876,0.0441895,0.205541
4.31203e-07,0.454733,0.494282,0.48963,0.493362,0.00376338,0.00730922,0.00670817,0.0108563,0.045166,0.207693
4.39044e-07,0.456654,0.494423,0.487037,0.493392,0.00379535,0.00736933,0.00661551,0.0107555,0.0458984,0.20929
4.46884e-07,0.461011,0.494749,0.482,0.493323,0.00383246,0.0074019,0.00652527,0.0107093,0.0466309,0.210873
