0,0.239746,0,0,0,0,0,0,0,0,0,0,0,0.760254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.84006e-09,0.239462,0,0,0,0.00889568,-0.0141145,0,0,0,0,0,0,0.753074,0,0,0,-0.000779412,0.0566406,0,0,0.00889568,0.0141145,0,0,0.0015052,0,0,0,0,0,0,0,-0.000779412,-0.0566406,0,0,0.00547112,0,0,0,0,0,0,0,0,0,0,0,0.000488281,0
1.56801e-08,0.242896,0,0,0,0.0120426,-0.0133726,0,0,0,0,0,0,0.742718,0,0,0,-0.00138671,0.0656344,0,0,0.0120426,0.0133726,0,0,0.00246557,0,0,0,0,0,0,0,-0.00138671,-0.0656344,0,0,0.0109444,0,0,0,0,0,0,0,0,0,0,0,0.000976562,0
2.35202e-08,0.250671,0,0,0,0.0123374,-0.0133999,0,0,0,0,0,0,0.731757,0,0,0,-0.00153271,0.0639012,0,0,0.0123374,0.0133999,0,0,0.00274665,0,0,0,0,0,0,0,-0.00153271,-0.0639012,0,0,0.0128716,0,0,0,0,0,0,0,0,0,0,0,0.00195312,0
3.13603e-08,0.255939,0,0,0,0.0127206,-0.0134768,0,0,0,0,0,0,0.724435,0,0,0,-0.0014182,0.0627226,0,0,0.0127206,0.0134768,0,0,0.00285034,0,0,0,0,0,0,0,-0.0014182,-0.0627226,0,0,0.0133576,0,0,0,0,0,0,0,0,0,0,0,0.00341797,0
3.92003e-08,0.262258,0,0,0,0.0129869,-0.0134517,0,0,0,0,0,0,0.716751,0,0,0,-0.00130606,0.062064,0,0,0.0129869,0.0134517,0,0,0.00287903,0,0,0,0,0,0,0,-0.00130606,-0.062064,0,0,0.0134738,0,0,0,0,0,0,0,0,0,0,0,0.00463867,0
4.70404e-08,0.271025,0,0,0,0.0134686,-0.0136172,0,0,0,0,0,0,0.706912,0,0,0,-0.00125748,0.0608107,0,0,0.0134686,0.0136172,0,0,0.00290029,0,0,0,0,0,0,0,-0.00125748,-0.0608107,0,0,0.0133031,0,0,0,0,0,0,0,0,0,0,0,0.00585938,0
5.48804e-08,0.279956,0,0,0,0.0141445,-0.0142186,0,0,0,0,0,0,0.696675,0,0,0,-0.00118173,0.0594142,0,0,0.0141445,0.0142186,0,0,0.00300298,0,0,0,0,0,0,0,-0.00118173,-0.0594142,0,0,0.0130416,0,0,0,0,0,0,0,0,0,0,0,0.00732422,0
6.27205e-08,0.287933,0,0,0,0.0149118,-0.0145054,0,0,0,0,0,0,0.688373,0,0,0,-0.0010768,0.0582908,0,0,0.0149118,0.0145054,0,0,0.00308225,0,0,0,0,0,0,0,-0.0010768,-0.0582908,0,0,0.0127987,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0
7.05606e-08,0.293516,0,0,0,0.0155235,-0.0144708,0,0,0,0,0,0,0.681515,0,0,0,-0.0008536,0.0572697,0,0,0.0155235,0.0144708,0,0,0.00311496,0,0,0,0,0,0,0,-0.0008536,-0.0572697,0,0,0.0125767,0,0,0,0,0,0,0,0,0,0,0,0.00927734,0
