0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297852,0.940186,0.0300293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65817e-07,0,0,0.000488281,0,0,0,0.000244141,0.000488281,0.000244141,0.000732422,0,0.000244141,0.000244141,0.000976562,0.00146484,0.000732422,0.00146484,0.00268555,0.00390625,0.00610352,0.00756836,0.0151367,0.0378418,0.0935059,0.194092,0.262695,0.19458,0.0913086,0.036377,0.0200195,0.0065918,0.00610352,0.00366211,0.00244141,0.00146484,0.00146484,0.000244141,0,0.00146484,0.000976562,0.000244141,0,0.000732422,0.000244141,0.000244141,0.000244141,0.000244141,0,0,0,0
3.31635e-07,0,0,0.000244141,0.000244141,0,0.000244141,0.000244141,0.000732422,0.000976562,0,0.000488281,0.000732422,0.00244141,0.00244141,0.00219727,0.00390625,0.00512695,0.00585938,0.0102539,0.0148926,0.0280762,0.045166,0.072998,0.103271,0.128906,0.144531,0.130859,0.0991211,0.0722656,0.0410156,0.0292969,0.0151367,0.0107422,0.00854492,0.00341797,0.00439453,0.00244141,0.00219727,0.000732422,0.0012207,0.000732422,0.000488281,0.000976562,0.000732422,0.000244141,0.000488281,0.000488281,0,0,0,0
4.97452e-07,0,0,0.000244141,0.000488281,0,0.000244141,0.000488281,0.000488281,0.000732422,0.000976562,0.00170898,0.00170898,0.00268555,0.00341797,0.00732422,0.00488281,0.00927734,0.0114746,0.0209961,0.0290527,0.0358887,0.0588379,0.0722656,0.0852051,0.101318,0.103516,0.0981445,0.0871582,0.0710449,0.0563965,0.0407715,0.0263672,0.017334,0.013916,0.0100098,0.00708008,0.00366211,0.00439453,0.00268555,0.00146484,0.0012207,0.000976562,0.0012207,0.000732422,0.000488281,0.000488281,0.000244141,0.000488281,0,0,0
6.63269e-07,0,0,0.000244141,0.000488281,0.000244141,0.000244141,0,0.0012207,0.00219727,0.000976562,0.0012207,0.00268555,0.00610352,0.00463867,0.00708008,0.0100098,0.0148926,0.0180664,0.0253906,0.032959,0.0449219,0.0585938,0.067627,0.0769043,0.083252,0.0810547,0.083252,0.0761719,0.0671387,0.0593262,0.0429688,0.0351562,0.0249023,0.0168457,0.0141602,0.0109863,0.00830078,0.00463867,0.00463867,0.00317383,0.00170898,0.000488281,0.00170898,0.000732422,0.000488281,0.000488281,0.000732422,0.000488281,0,0,0
8.29087e-07,0,0.000244141,0,0.000488281,0,0.000488281,0.000732422,0.00146484,0.00170898,0.000976562,0.00292969,0.00390625,0.00561523,0.00732422,0.00952148,0.013916,0.0178223,0.0185547,0.029541,0.0351562,0.0505371,0.0546875,0.0600586,0.0715332,0.0776367,0.0742188,0.0715332,0.0698242,0.064209,0.0554199,0.0466309,0.0395508,0.0280762,0.0197754,0.017334,0.012207,0.0102539,0.00756836,0.00585938,0.00317383,0.00244141,0.00195312,0.0012207,0.000732422,0.0012207,0.000488281,0.000244141,0.000732422,0,0,0
9.94904e-07,0,0.000244141,0.000244141,0,0.000488281,0.000488281,0.000488281,0.00219727,0.00170898,0.00195312,0.00341797,0.00317383,0.0065918,0.00878906,0.0117188,0.0134277,0.0197754,0.0205078,0.0317383,0.0383301,0.048584,0.0505371,0.059082,0.0710449,0.0690918,0.0759277,0.0620117,0.0725098,0.0585938,0.0541992,0.0437012,0.0415039,0.0319824,0.0234375,0.0166016,0.0161133,0.00927734,0.0090332,0.00732422,0.00488281,0.000976562,0.00268555,0.0012207,0.00195312,0.000732422,0.000488281,0,0.000488281,0.000244141,0,0
1.16072e-06,0,0.000244141,0.000244141,0.000244141,0.000244141,0.000488281,0.000732422,0.00219727,0.00170898,0.00170898,0.00341797,0.00488281,0.00537109,0.00854492,0.0129395,0.0146484,0.0170898,0.0236816,0.0334473,0.0378418,0.0507812,0.0456543,0.0605469,0.0681152,0.0712891,0.0710449,0.0637207,0.0698242,0.0576172,0.0532227,0.0458984,0.0405273,0.03125,0.0249023,0.0178223,0.0144043,0.0129395,0.00927734,0.00732422,0.00366211,0.00195312,0.00341797,0.0012207,0.00170898,0.000732422,0.000244141,0,0.000732422,0,0,0
1.32654e-06,0,0.000244141,0,0.000244141,0.000488281,0.000732422,0.000244141,0.000732422,0.00341797,0.000732422,0.00317383,0.00488281,0.00708008,0.00805664,0.00927734,0.0163574,0.0163574,0.0258789,0.0322266,0.0361328,0.046875,0.0498047,0.0627441,0.0664062,0.074707,0.0710449,0.0683594,0.0620117,0.0600586,0.0551758,0.0463867,0.0400391,0.0307617,0.0253906,0.0180664,0.0141602,0.0117188,0.0119629,0.00463867,0.00390625,0.00219727,0.00219727,0.00195312,0.000976562,0.000976562,0.000244141,0.000244141,0.000244141,0,0,0
1.49236e-06,0,0.000244141,0.000244141,0,0.000488281,0.000732422,0.000488281,0.000488281,0.00170898,0.00170898,0.00244141,0.00439453,0.00512695,0.00927734,0.0100098,0.0141602,0.0148926,0.0241699,0.0317383,0.0395508,0.0424805,0.0527344,0.0651855,0.0678711,0.079834,0.0725098,0.0651855,0.0695801,0.059082,0.0537109,0.0480957,0.036377,0.0339355,0.0244141,0.0153809,0.0151367,0.0136719,0.00561523,0.00512695,0.00463867,0.00219727,0.00170898,0.00146484,0.000488281,0.0012207,0,0,0.000244141,0,0,0
