0,0.235352,0.42427,0.764648,0.42427,0,0,0,0,0,0
7.84006e-09,0.234631,0.422114,0.758406,0.421664,0.00145269,0.00274172,0.0055096,0.00317803,0,0
1.56801e-08,0.238653,0.423628,0.747545,0.421838,0.00231407,0.00531181,0.0110001,0.00784817,0.000488281,0.0220944
2.35202e-08,0.244035,0.426649,0.738597,0.424626,0.00254747,0.00664943,0.0131121,0.0114962,0.00170898,0.0413096
3.13603e-08,0.250017,0.430052,0.729782,0.428937,0.00266895,0.00727904,0.0136258,0.0134812,0.00390625,0.0623854
3.92003e-08,0.259453,0.43531,0.719149,0.434616,0.00275353,0.00756915,0.0135171,0.0143313,0.00512695,0.0714277
4.70404e-08,0.269401,0.440593,0.707807,0.440577,0.00281607,0.00767529,0.0131408,0.0145782,0.00683594,0.0824067
5.48804e-08,0.273329,0.442651,0.703336,0.442846,0.0027938,0.00756862,0.0129725,0.0146515,0.00756836,0.0866771
6.27205e-08,0.277995,0.445038,0.697611,0.445578,0.00276653,0.0074564,0.0128383,0.0146575,0.00878906,0.0933485
7.05606e-08,0.283125,0.447562,0.692644,0.447921,0.00276408,0.00739448,0.0126787,0.0146132,0.00878906,0.0933485
7.84006e-08,0.289423,0.450507,0.685823,0.451072,0.00281304,0.0074095,0.0124191,0.0145354,0.00952148,0.0971243
8.62407e-08,0.293768,0.452458,0.680339,0.453433,0.00286315,0.00743027,0.0122875,0.0144878,0.0107422,0.103099
9.40808e-08,0.299131,0.454856,0.674409,0.45593,0.00287089,0.00739127,0.0121148,0.0144186,0.0114746,0.106516
1.01921e-07,0.304238,0.457055,0.668517,0.458364,0.00289106,0.007363,0.0119033,0.0143525,0.0124512,0.110902
1.09761e-07,0.308865,0.458997,0.662387,0.4608,0.0029023,0.00729063,0.0116852,0.0142603,0.0141602,0.118165
1.17601e-07,0.315168,0.461523,0.655003,0.463529,0.00294746,0.00731753,0.0115013,0.0141912,0.0153809,0.123077
1.25441e-07,0.318131,0.462733,0.650808,0.465117,0.00291368,0.00716282,0.0113012,0.0140692,0.0168457,0.128709
1.33281e-07,0.32419,0.465022,0.644217,0.467454,0.00295883,0.00718229,0.0110568,0.013904,0.0175781,0.131428
1.41121e-07,0.330017,0.467148,0.637362,0.469745,0.00299121,0.00714326,0.0108316,0.0137662,0.0187988,0.135831
1.48961e-07,0.334401,0.46871,0.631958,0.471508,0.0030015,0.0071117,0.0106197,0.0136111,0.0200195,0.140084
1.56801e-07,0.338291,0.470049,0.62721,0.472948,0.00301797,0.00711088,0.0104857,0.0135287,0.0209961,0.143389
1.64641e-07,0.343126,0.471635,0.621756,0.474545,0.00306573,0.00714335,0.0103245,0.0134398,0.0217285,0.145814
1.72481e-07,0.3446,0.472132,0.618695,0.475435,0.00305595,0.00708376,0.0102115,0.0133865,0.0234375,0.151307
1.80321e-07,0.346576,0.4728,0.616094,0.476162,0.0030338,0.00701906,0.0101271,0.0133235,0.0241699,0.153595
1.88162e-07,0.349741,0.473807,0.612308,0.477191,0.00304179,0.00698757,0.0100067,0.0132439,0.0249023,0.155847
1.96002e-07,0.35364,0.475017,0.607602,0.478453,0.00304969,0.00694178,0.00982963,0.0131232,0.0258789,0.158793
2.03842e-07,0.355135,0.475506,0.60555,0.479055,0.00301936,0.00685409,0.00968484,0.0130038,0.0266113,0.160964
2.11682e-07,0.360732,0.477157,0.599091,0.480566,0.00303711,0.00684835,0.00955134,0.0128989,0.0275879,0.163809
2.19522e-07,0.368016,0.479181,0.591438,0.48224,0.00307819,0.00688434,0.00939246,0.0128138,0.0280762,0.165211
2.27362e-07,0.372112,0.480236,0.586475,0.48332,0.00313199,0.00693503,0.00922845,0.0127246,0.0290527,0.167975
2.35202e-07,0.374525,0.480843,0.583435,0.483988,0.00316078,0.0069629,0.00909438,0.0126448,0.0297852,0.170015
2.43042e-07,0.380357,0.4823,0.576707,0.485208,0.00318801,0.00697298,0.008986,0.0125884,0.0307617,0.172693
2.50882e-07,0.385748,0.483625,0.570066,0.486405,0.0031676,0.00685507,0.00879092,0.0124491,0.0322266,0.176623
2.58722e-07,0.38744,0.484003,0.567713,0.486826,0.00318547,0.00686666,0.00870259,0.0123802,0.032959,0.178551
2.66562e-07,0.393016,0.485227,0.561726,0.487737,0.00322417,0.00686811,0.00858604,0.0123075,0.0334473,0.179823
2.74402e-07,0.395179,0.485665,0.558683,0.488241,0.00325837,0.00692305,0.00845533,0.0122083,0.0344238,0.182337
2.82242e-07,0.400027,0.486651,0.553471,0.488996,0.00329379,0.00697791,0.00829647,0.01208,0.0349121,0.18358
2.90082e-07,0.399568,0.486585,0.553508,0.489028,0.00326448,0.00687699,0.00825994,0.0120339,0.0354004,0.184812
2.97922e-07,0.403218,0.487312,0.548952,0.489587,0.00327629,0.00691435,0.00817737,0.0119713,0.036377,0.187249
3.05762e-07,0.406349,0.487882,0.544237,0.4902,0.00331855,0.00699285,0.00800941,0.011824,0.0380859,0.191427
3.13603e-07,0.408308,0.488259,0.541386,0.490528,0.00331347,0.00695462,0.00793016,0.011795,0.0390625,0.193767
3.21443e-07,0.409294,0.488453,0.539262,0.490774,0.00330327,0.00693676,0.00785668,0.0117162,0.0402832,0.196647
3.29283e-07,0.413439,0.489198,0.534227,0.491242,0.00330911,0.00689975,0.00776473,0.0116544,0.0412598,0.198915
3.37123e-07,0.417574,0.489895,0.528514,0.491751,0.0033248,0.00683184,0.00761843,0.011544,0.0429688,0.202811
3.44963e-07,0.421211,0.490468,0.52421,0.492071,0.00334969,0.00682425,0.00752822,0.0114925,0.0437012,0.204454
3.52803e-07,0.426532,0.491244,0.517696,0.492425,0.00339964,0.00690011,0.0074503,0.0114604,0.0449219,0.207158
3.60643e-07,0.427723,0.491392,0.515112,0.492612,0.00342905,0.00692887,0.00734849,0.0113996,0.0463867,0.210347
3.68483e-07,0.4309,0.491851,0.511583,0.492837,0.00342657,0.00692396,0.00721629,0.0113007,0.046875,0.211397
3.76323e-07,0.43114,0.491881,0.510867,0.49287,0.00342988,0.00692503,0.00719967,0.0113,0.0473633,0.212441
