3.09839e-07,0.604858
6.19679e-07,0.72583
9.29518e-07,0.777675
1.23936e-06,0.806479
1.5492e-06,0.824809
1.85904e-06,0.837498
2.16887e-06,0.846799
2.47871e-06,0.853916
2.78855e-06,0.859534
3.09839e-06,0.864082
3.40823e-06,0.867839
3.71807e-06,0.870995
4.02791e-06,0.873684
4.33775e-06,0.876002
4.64759e-06,0.87802
4.95743e-06,0.879794
5.26727e-06,0.881365
5.57711e-06,0.882766
5.88695e-06,0.884024
6.19679e-06,0.885159
6.50662e-06,0.886187
6.81646e-06,0.887125
7.1263e-06,0.887983
7.43614e-06,0.888771
7.74598e-06,0.889497
8.05582e-06,0.890168
8.36566e-06,0.890791
8.6755e-06,0.89137
8.98534e-06,0.89191
9.29518e-06,0.892414
9.60502e-06,0.892886
9.91486e-06,0.893329
1.02247e-05,0.893746
1.05345e-05,0.894135
1.08444e-05,0.894511
1.11542e-05,0.894858
1.14641e-05,0.895194
1.17739e-05,0.895505
1.20837e-05,0.8958
1.23936e-05,0.896088
1.27034e-05,0.896355
1.30132e-05,0.89661
1.33231e-05,0.896859
1.36329e-05,0.897091
1.39428e-05,0.897319
1.42526e-05,0.897531
1.45624e-05,0.897734
1.48723e-05,0.897935
1.51821e-05,0.898121
1.5492e-05,0.898306
1.58018e-05,0.898478
1.61116e-05,0.898644
1.64215e-05,0.898809
1.67313e-05,0.898962
1.70412e-05,0.899116
1.7351e-05,0.899258
1.76608e-05,0.899396
1.79707e-05,0.899534
1.82805e-05,0.899662
1.85904e-05,0.899791
1.89002e-05,0.899911
1.921e-05,0.900027
1.95199e-05,0.900144
1.98297e-05,0.900253
2.01396e-05,0.900363
2.04494e-05,0.900466
2.07592e-05,0.900565
2.10691e-05,0.900666
2.13789e-05,0.90076
2.16887e-05,0.900851
2.19986e-05,0.900943
2.23084e-05,0.901029
2.26183e-05,0.901117
2.29281e-05,0.901198
2.32379e-05,0.901277
2.35478e-05,0.901358
2.38576e-05,0.901433
2.41675e-05,0.90151
2.44773e-05,0.901581
2.47871e-05,0.90165
2.5097e-05,0.901722
2.54068e-05,0.901788
2.57167e-05,0.901856
2.60265e-05,0.901919
2.63363e-05,0.90198
2.66462e-05,0.902044
2.6956e-05,0.902102
2.72659e-05,0.902163
2.75757e-05,0.902219
2.78855e-05,0.902273
2.81954e-05,0.90233
2.85052e-05,0.902383
2.88151e-05,0.902437
2.91249e-05,0.902487
2.94347e-05,0.902536
2.97446e-05,0.902587
3.00544e-05,0.902634
3.03642e-05,0.90268
3.06741e-05,0.902728
3.09839e-05,0.902773
3.12938e-05,0.902819
3.16036e-05,0.902861
3.19134e-05,0.902903
3.22233e-05,0.902947
3.25331e-05,0.902987
3.2843e-05,0.903029
3.31528e-05,0.903067
3.34626e-05,0.903105
3.37725e-05,0.903145
3.40823e-05,0.903181
3.43922e-05,0.90322
3.4702e-05,0.903255
3.50118e-05,0.903289
3.53217e-05,0.903326
3.56315e-05,0.903359
3.59414e-05,0.903394
3.62512e-05,0.903427
3.6561e-05,0.903458
3.68709e-05,0.903492
3.71807e-05,0.903522
3.74906e-05,0.903555
3.78004e-05,0.903584
3.81102e-05,0.903613
3.84201e-05,0.903644
3.87299e-05,0.903672
3.90397e-05,0.9037
3.93496e-05,0.90373
3.96594e-05,0.903756
3.99693e-05,0.903785
4.02791e-05,0.903811
4.05889e-05,0.903836
4.08988e-05,0.903864
4.12086e-05,0.903889
4.15185e-05,0.903915
4.18283e-05,0.903939
4.21381e-05,0.903963
4.2448e-05,0.903988
4.27578e-05,0.904011
4.30677e-05,0.904036
4.33775e-05,0.904058
4.36873e-05,0.90408
4.39972e-05,0.904104
4.4307e-05,0.904126
4.46169e-05,0.904149
4.49267e-05,0.90417
4.52365e-05,0.90419
4.55464e-05,0.904212
4.58562e-05,0.904232
4.61661e-05,0.904254
4.64759e-05,0.904273
4.67857e-05,0.904292
4.70956e-05,0.904313
4.74054e-05,0.904332
4.77152e-05,0.90435
4.80251e-05,0.90437
4.83349e-05,0.904388
4.86448e-05,0.904408
4.89546e-05,0.904425
4.92644e-05,0.904442
4.95743e-05,0.904461
4.98841e-05,0.904478
5.0194e-05,0.904496
5.05038e-05,0.904513
5.08136e-05,0.904529
5.11235e-05,0.904547
5.14333e-05,0.904562
5.17432e-05,0.90458
5.2053e-05,0.904595
5.23628e-05,0.90461
5.26727e-05,0.904627
5.29825e-05,0.904642
5.32924e-05,0.904658
5.36022e-05,0.904673
5.3912e-05,0.904687
5.42219e-05,0.904703
5.45317e-05,0.904717
5.48416e-05,0.904732
5.51514e-05,0.904746
5.54612e-05,0.904759
5.57711e-05,0.904774
5.60809e-05,0.904788
5.63907e-05,0.904801
5.67006e-05,0.904815
5.70104e-05,0.904828
5.73203e-05,0.904842
5.76301e-05,0.904855
5.79399e-05,0.904867
5.82498e-05,0.904881
5.85596e-05,0.904893
5.88695e-05,0.904906
5.91793e-05,0.904918
5.94891e-05,0.90493
5.9799e-05,0.904943
6.01088e-05,0.904955
6.04187e-05,0.904967
6.07285e-05,0.904979
6.10383e-05,0.90499
