0,0.236084,0,0,0,0,0,0,0,0,0,0,0,0.763916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.84006e-09,0.235577,0,0,0,0.00894833,-0.0138643,0,0,0,0,0,0,0.757194,0,0,0,-0.00069253,0.0569176,0,0,0.00894833,0.0138643,0,0,0.00148348,0,0,0,0,0,0,0,-0.00069253,-0.0569176,0,0,0.00550172,0,0,0,0,0,0,0,0,0,0,0,0.000244141,0
1.56801e-08,0.238319,0,0,0,0.0119722,-0.0130025,0,0,0,0,0,0,0.747325,0,0,0,-0.00130222,0.0659103,0,0,0.0119722,0.0130025,0,0,0.0024035,0,0,0,0,0,0,0,-0.00130222,-0.0659103,0,0,0.010976,0,0,0,0,0,0,0,0,0,0,0,0.000976562,0
2.35202e-08,0.242446,0,0,0,0.0121778,-0.0130521,0,0,0,0,0,0,0.739838,0,0,0,-0.00152647,0.0652033,0,0,0.0121778,0.0130521,0,0,0.00267118,0,0,0,0,0,0,0,-0.00152647,-0.0652033,0,0,0.0130915,0,0,0,0,0,0,0,0,0,0,0,0.00195312,0
3.13603e-08,0.250881,0,0,0,0.012625,-0.0131889,0,0,0,0,0,0,0.729746,0,0,0,-0.00183224,0.064174,0,0,0.012625,0.0131889,0,0,0.00278071,0,0,0,0,0,0,0,-0.00183224,-0.064174,0,0,0.0136623,0,0,0,0,0,0,0,0,0,0,0,0.00292969,0
3.92003e-08,0.25642,0,0,0,0.0132357,-0.0134323,0,0,0,0,0,0,0.722142,0,0,0,-0.00200569,0.062891,0,0,0.0132357,0.0134323,0,0,0.00285711,0,0,0,0,0,0,0,-0.00200569,-0.062891,0,0,0.0136978,0,0,0,0,0,0,0,0,0,0,0,0.00488281,0
4.70404e-08,0.262498,0,0,0,0.013755,-0.0135443,0,0,0,0,0,0,0.714772,0,0,0,-0.00208241,0.0615061,0,0,0.013755,0.0135443,0,0,0.00288271,0,0,0,0,0,0,0,-0.00208241,-0.0615061,0,0,0.0134991,0,0,0,0,0,0,0,0,0,0,0,0.00634766,0
5.48804e-08,0.27029,0,0,0,0.0143157,-0.013671,0,0,0,0,0,0,0.705751,0,0,0,-0.0020951,0.0602336,0,0,0.0143157,0.013671,0,0,0.00290386,0,0,0,0,0,0,0,-0.0020951,-0.0602336,0,0,0.013243,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0
6.27205e-08,0.276337,0,0,0,0.0148003,-0.0138529,0,0,0,0,0,0,0.699871,0,0,0,-0.00198648,0.0591963,0,0,0.0148003,0.0138529,0,0,0.0029602,0,0,0,0,0,0,0,-0.00198648,-0.0591963,0,0,0.0130194,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0
7.05606e-08,0.28243,0,0,0,0.015258,-0.0138519,0,0,0,0,0,0,0.693279,0,0,0,-0.00168542,0.0581261,0,0,0.015258,0.0138519,0,0,0.00297059,0,0,0,0,0,0,0,-0.00168542,-0.0581261,0,0,0.0127757,0,0,0,0,0,0,0,0,0,0,0,0.00854492,0
7.84006e-08,0.288526,0,0,0,0.0156506,-0.0139215,0,0,0,0,0,0,0.68545,0,0,0,-0.00142418,0.0571308,0,0,0.0156506,0.0139215,0,0,0.00297762,0,0,0,0,0,0,0,-0.00142418,-0.0571308,0,0,0.0125481,0,0,0,0,0,0,0,0,0,0,0,0.010498,0
8.62407e-08,0.295329,0,0,0,0.0161057,-0.0141503,0,0,0,0,0,0,0.677355,0,0,0,-0.00139814,0.0561915,0,0,0.0161057,0.0141503,0,0,0.00301039,0,0,0,0,0,0,0,-0.00139814,-0.0561915,0,0,0.0123427,0,0,0,0,0,0,0,0,0,0,0,0.0119629,0
9.40808e-08,0.300189,0,0,0,0.0164862,-0.0142234,0,0,0,0,0,0,0.67194,0,0,0,-0.00132257,0.0551939,0,0,0.0164862,0.0142234,0,0,0.00303402,0,0,0,0,0,0,0,-0.00132257,-0.0551939,0,0,0.0121419,0,0,0,0,0,0,0,0,0,0,0,0.0126953,0
1.01921e-07,0.306474,0,0,0,0.0169224,-0.0144948,0,0,0,0,0,0,0.664833,0,0,0,-0.00125764,0.0541674,0,0,0.0169224,0.0144948,0,0,0.00309595,0,0,0,0,0,0,0,-0.00125764,-0.0541674,0,0,0.0119243,0,0,0,0,0,0,0,0,0,0,0,0.0136719,0
1.09761e-07,0.313755,0,0,0,0.0174786,-0.0146884,0,0,0,0,0,0,0.657134,0,0,0,-0.00106795,0.0527132,0,0,0.0174786,0.0146884,0,0,0.00313927,0,0,0,0,0,0,0,-0.00106795,-0.0527132,0,0,0.011567,0,0,0,0,0,0,0,0,0,0,0,0.0144043,0
1.17601e-07,0.319082,0,0,0,0.0180062,-0.0148339,0,0,0,0,0,0,0.651912,0,0,0,-0.000900926,0.0520861,0,0,0.0180062,0.0148339,0,0,0.00318371,0,0,0,0,0,0,0,-0.000900926,-0.0520861,0,0,0.0114184,0,0,0,0,0,0,0,0,0,0,0,0.0144043,0
1.25441e-07,0.324185,0,0,0,0.0183642,-0.0149157,0,0,0,0,0,0,0.646292,0,0,0,-0.000960066,0.0510815,0,0,0.0183642,0.0149157,0,0,0.00320727,0,0,0,0,0,0,0,-0.000960066,-0.0510815,0,0,0.0111782,0,0,0,0,0,0,0,0,0,0,0,0.0151367,0
1.33281e-07,0.331707,0,0,0,0.0187208,-0.0152547,0,0,0,0,0,0,0.638189,0,0,0,-0.000823088,0.0501698,0,0,0.0187208,0.0152547,0,0,0.00325407,0,0,0,0,0,0,0,-0.000823088,-0.0501698,0,0,0.0109812,0,0,0,0,0,0,0,0,0,0,0,0.0158691,0
1.41121e-07,0.337491,0,0,0,0.0192934,-0.0156073,0,0,0,0,0,0,0.631821,0,0,0,-0.000661034,0.0490753,0,0,0.0192934,0.0156073,0,0,0.00332938,0,0,0,0,0,0,0,-0.000661034,-0.0490753,0,0,0.0107568,0,0,0,0,0,0,0,0,0,0,0,0.0166016,0
1.48961e-07,0.34088,0,0,0,0.01973,-0.0155803,0,0,0,0,0,0,0.627569,0,0,0,-0.000779524,0.0484431,0,0,0.01973,0.0155803,0,0,0.00335817,0,0,0,0,0,0,0,-0.000779524,-0.0484431,0,0,0.0106151,0,0,0,0,0,0,0,0,0,0,0,0.0175781,0
1.56801e-07,0.347687,0,0,0,0.0201731,-0.0157146,0,0,0,0,0,0,0.620757,0,0,0,-0.000776055,0.0472415,0,0,0.0201731,0.0157146,0,0,0.00338707,0,0,0,0,0,0,0,-0.000776055,-0.0472415,0,0,0.0103468,0,0,0,0,0,0,0,0,0,0,0,0.0178223,0
1.64641e-07,0.353809,0,0,0,0.0206283,-0.0156597,0,0,0,0,0,0,0.613681,0,0,0,-0.00067622,0.0462152,0,0,0.0206283,0.0156597,0,0,0.00336834,0,0,0,0,0,0,0,-0.00067622,-0.0462152,0,0,0.0100979,0,0,0,0,0,0,0,0,0,0,0,0.019043,0
1.72481e-07,0.358164,0,0,0,0.0210607,-0.0158815,0,0,0,0,0,0,0.607734,0,0,0,-0.000651615,0.0455159,0,0,0.0210607,0.0158815,0,0,0.00340823,0,0,0,0,0,0,0,-0.000651615,-0.0455159,0,0,0.00994223,0,0,0,0,0,0,0,0,0,0,0,0.020752,0
1.80321e-07,0.36086,0,0,0,0.0215308,-0.0157929,0,0,0,0,0,0,0.60497,0,0,0,-0.000476759,0.0447881,0,0,0.0215308,0.0157929,0,0,0.0033982,0,0,0,0,0,0,0,-0.000476759,-0.0447881,0,0,0.00977636,0,0,0,0,0,0,0,0,0,0,0,0.0209961,0
1.88162e-07,0.363034,0,0,0,0.0216967,-0.0158372,0,0,0,0,0,0,0.601406,0,0,0,-0.000400276,0.044309,0,0,0.0216967,0.0158372,0,0,0.00342157,0,0,0,0,0,0,0,-0.000400276,-0.044309,0,0,0.00967749,0,0,0,0,0,0,0,0,0,0,0,0.0224609,0
1.96002e-07,0.369125,0,0,0,0.0219836,-0.0159823,0,0,0,0,0,0,0.595205,0,0,0,-0.000516837,0.0436732,0,0,0.0219836,0.0159823,0,0,0.00343341,0,0,0,0,0,0,0,-0.000516837,-0.0436732,0,0,0.00953089,0,0,0,0,0,0,0,0,0,0,0,0.0227051,0
2.03842e-07,0.373751,0,0,0,0.0223113,-0.0161379,0,0,0,0,0,0,0.589757,0,0,0,-0.000237682,0.0428997,0,0,0.0223113,0.0161379,0,0,0.00344593,0,0,0,0,0,0,0,-0.000237682,-0.0428997,0,0,0.00936415,0,0,0,0,0,0,0,0,0,0,0,0.0236816,0
2.11682e-07,0.374731,0,0,0,0.0224286,-0.0160511,0,0,0,0,0,0,0.588141,0,0,0,-6.64262e-05,0.0425421,0,0,0.0224286,0.0160511,0,0,0.00344289,0,0,0,0,0,0,0,-6.64262e-05,-0.0425421,0,0,0.00927154,0,0,0,0,0,0,0,0,0,0,0,0.0244141,0
2.19522e-07,0.375942,0,0,0,0.0224233,-0.0160393,0,0,0,0,0,0,0.586231,0,0,0,-0.000166681,0.042421,0,0,0.0224233,0.0160393,0,0,0.00345299,0,0,0,0,0,0,0,-0.000166681,-0.042421,0,0,0.00922842,0,0,0,0,0,0,0,0,0,0,0,0.0251465,0
2.27362e-07,0.379823,0,0,0,0.0225272,-0.0162372,0,0,0,0,0,0,0.581905,0,0,0,4.69923e-05,0.041998,0,0,0.0225272,0.0162372,0,0,0.00347826,0,0,0,0,0,0,0,4.69923e-05,-0.041998,0,0,0.00915919,0,0,0,0,0,0,0,0,0,0,0,0.0256348,0
2.35202e-07,0.383925,0,0,0,0.0228787,-0.0164173,0,0,0,0,0,0,0.576891,0,0,0,6.48677e-05,0.041367,0,0,0.0228787,0.0164173,0,0,0.00352629,0,0,0,0,0,0,0,6.48677e-05,-0.041367,0,0,0.00904635,0,0,0,0,0,0,0,0,0,0,0,0.0266113,0
